inexcusable,25431,21,許せない,言い訳のたたない. 許し難い. けしからん. 言語道断,807,
inexhaustible,35353,11,尽きることのない,無尽蔵の,,
inexorable,21344,29,止められない,冷酷な. 無情な. 容赦のない. 変えられない,593,82
inexorably,20935,30,容赦なく,冷酷に. 無情に. 容赦なく,593,82
inexpensive,6719,194,安価な,費用のかからない,,
inexperience,26084,20,未経験,無経験. 不慣れ. 未熟. 世間知らず,,
inexperienced,13139,66,経験の浅い　,初心の. 至らぬ. 至らない. 半人前の. 不慣れ. 駆け出し. 未熟. 無経験な. 不慣れで,,
inexplicable,18625,37,不可解な,不可解な. 説明しがたい,,
inexplicably,16859,44,どういうわけか,どういうわけか ,,
inexpressible,55144,4,言葉で表せない,言い表せない,,
inextricably,24198,23,密接に,表裏一体 ,,
INF,26829,19,INF,中距離核戦力. 戦域核. Intermediate Nuclear Forces,961,58
infallibility,32594,13,絶対確実性,絶対無謬性,486,
infallible,32594,13,絶対確実な,全く誤りのない. 絶対確実な. 信頼できる. 必ず起こる,486,
infamous,9730,107,悪名高い　,評判の悪い. 悪名の高い. 破廉恥な. 不正行為,815,
infamy,35353,11,汚名,悪名. 不名誉. 汚名. 醜行. 非行,,
infancy,13018,67,幼少,幼少. 幼年期. 初期. 未成年,,12
infant,3128,603,幼児,未成年者. 幼児. 赤子. 幼少の. 幼い,,81
infante,29384,16,インファンテ,"インファンテ(男性形),インファンタ(infanta女性形). スペイン,ポルトガル王国の王族に授けられた称号と身分. 王子,王女,親王,内親王. 語源は幼児を意味するinfant",,
infanticide,35353,11,幼児殺害,幼児殺し. 嬰児殺し. 間引き,,13
infantile,20527,31,幼稚,幼時の,,
infantry,19536,34,歩兵,歩兵,,23
infantryman,46471,6,歩兵,歩兵,,23
infarct,27590,18,梗塞,梗塞 ,,91
infarction,9843,105,梗塞,梗塞 ,,
infatuated,30344,15,夢中,夢中 ,626,
infatuation,23649,24,心酔,夢中. のぼせあがり. 心酔. 夢中にさせるもの,626,
infect,4319,377,感染させる,を感染させる. に影響を与える. を病菌で汚す. 伝染させる. 伝染する,,91
infected,3373,539,感染する,感染する ,,91
infection,1157,2089,感染,伝染病. 伝染. 感染. 感化. 影響,,91
infectious,4892,313,感染,うつりやすい,,91
infective,24827,22,伝染性の,感染性 ,,91
infectivity,12344,73,伝染力,伝染力 ,,91
infer,5476,264,推論する,を推論する. 結論する. を察する. 推察する,,
inference,7969,148,推論,推論,,
inferential,50313,5,推論の,推理の,,
inferior,6454,207,劣る,下の方の. より下の. 下位の. 下級の. 劣った. 粗悪な,,
inferiority,24827,22,劣等,劣等,,
infernal,32594,13,地獄の,地獄の. ひどい,532,
inferno,36956,10,インフェルノ,地獄(のような光景･場所),532,
infertile,20527,31,不妊の,不毛の,,81
infertility,23649,24,不妊,不妊 ,,81
infestation,29384,16,侵入,侵入 ,951,
infested,25431,21,穿入,侵入された ,951,
infidel,23138,25,異端者,信心しない. 異教徒の,,6
infidelity,15194,52,不倫,不信心. 不誠実. (夫婦間の)不貞. 背信. 無信仰. 不信. 不義,680,
infield,17312,42,内野,(野球)内野,,46
infielder,17075,43,内野手,(野球)内野手,,46
infighting,22636,26,内紛,内輪もめ. 内紛,,
infiltrate,8417,136,浸透する,浸透させる. 入り込む. 侵入する. 洗脳する,412,
infiltration,10027,102,浸潤,他国の破壊活動への秘密理の関与. 浸潤. 染み込むこと,412,
infiltrator,55144,4,侵入者,侵入者. 潜入者,951,14
infinite,7725,155,無限,計り知れない. 無限の,,
infinitely,13799,61,無限に,無限に,,
infinitesimal,29384,16,無限小,極小の. 非常に小さい,,
infinitive,25431,21,不定詞,(文法)不定詞,,27
infinity,8567,132,無限大,無限領域,,
infirm,31439,14,虚弱な,体が弱い. 弱い. 虚弱な. 衰弱した. 決断力のない. 優柔不断な,,
infirmary,46471,6,保健室,診療所. 小病院,,18
infirmity,36956,10,虚弱,虚弱. 病弱,,89
inflame,23649,24,煽る,に火をつける. を燃やす. を明るくする. を熱くさせる,999,
inflamed,13263,65,炎症を起こした,炎症を起こした ,,91
inflammable,50313,5,可燃,可燃性の,999,60
inflammation,5368,271,炎症,燃焼. 2. 炎症,999,91
inflammatory,3844,445,炎症の,扇動的な. 怒りをかきたてる. 感情を刺激する. 激昂させる. 煽動的な,291,82
inflatable,21344,29,インフレータブル,ふくらませられる,660,
inflate,7044,181,膨らませる,膨張させる(反)deflate,660,
inflation,3660,476,インフレ,インフレーション. インフレ. 暴騰. 膨張,,16
inflationary,23649,24,インフレの,インフレの ,,16
inflected,23138,25,屈折した,屈折した ,,
inflection,17312,42,変曲,(文法)屈折形,,27
inflexible,26829,19,融通の利かない,確固たる,,
inflict,8187,142,負わせる,苦しめる. 負わせる. 打撃を加える. 刑罰を課する,919,
inflow,13018,67,流入,流入. 流入物. 流入量. 受領される. 流入する,,
influence,1036,2345,影響,影響. 影響力. 支配力. に影響を与える,,
influential,5632,254,影響力のある,影響力のある. 有力な,,
influenza,6176,222,インフルエンザ,インフルエンザ,,91
influx,8499,134,流入,流入. 到来,,
info,4980,305,インフォ,information,,
infomercial,21344,29,インフォマーシャル,情報コマーシャル,,
inform,2268,943,知らせる,知らせる,,
informal,6719,194,非公式,正式でない. 非公式の. 略式の. 変則の,,
informality,31439,14,非公式,非公式. 略式. 形式ばらないこと,,
informally,18918,36,非公式に,非公式に ,,
informant,13391,64,情報提供者,通知者. 情報提供者. 密告者. (文法)資料提供者,,27
informatics,23649,24,インフォマティクス,インフォマティクス. 情報科学,,95
information,216,10210,情報,情報,,95
informational,15752,49,情報の,情報の ,,
informative,5913,237,有益な,知識(情報)を与える. 有益な,,
informed,12550,71,通知,情報を持っている. 知っている. 知識のある,,
informer,18625,37,情報提供者,通知(密告)者. 情報提供者,,
infraction,18625,37,違反,違反. 違反行為,,14
infrared,19536,34,赤外線,赤外線. 赤外線の,,
infrastructure,4313,378,インフラ,基幹施設. 経済基盤. 会社の基礎設備,,
infrequent,17075,43,まれな,まれな,,
infrequently,14381,57,まれに,まれに. たまに,,
infringe,20527,31,侵害する,侵害する. 違反する. (法律などを)犯す. 破る,,
infringement,18625,37,侵害,違反. 違背. 侵害,,14
infuriate,12240,74,激怒させる,激怒させる,291,82
infuse,11574,81,吹き込む,注入する. (思想など)を吹き込む. 奮い立たせる,,
infusion,5561,259,注入,注入. 点滴,,
ingenious,14085,59,独創的な,工夫に富んでいる. 器用な. 精巧な. 独創的な,,
ingeniously,25431,21,独創的に,独創的に ,,
ingenue,40852,8,純情な少女,純情娘. 純情な少女,,
ingenuity,15752,49,独創性,発明の才. 創意. 独創性,564,
ingenuous,46471,6,飾り気のない,無邪気な. 率直な. 淡白な. 純真な. あどけない,,
Ingersoll,30344,15,インガーソル,130年以上の歴史を持つ米国の複合企業インガソール･ランドIngersoll Rand社. ,,96
ingest,23649,24,摂取する,摂取する,,
ingested,24198,23,摂取した,摂取された ,,
ingestion,20935,30,摂取,摂取 ,,
ingrained,18064,39,根深い　,深く染み込んだ,,
ingrate,40852,8,恩知らず,恩知らず. 忘恩の徒,,
ingratiate,18918,36,取り入る,迎合する. 取りいる. 気に入られるようにする,484,
ingratitude,43408,7,忘恩,忘恩の. 恩知らずの. 不義理の,,14
ingredient,4574,346,成分,内容物. 要素. 成分. 材料. 構成要素. 要因,,
inguinal,40852,8,鼠径の,鼠径(そけい)部の. 股の付け根の. ｢鼡径｣と表記されることもある,,79
inhabit,7477,164,住む,に存在する. に住む. 居住する,,
inhabitant,7417,166,住民,住んでいる人. 住民. 居住者. 住人. 生息動物,,
inhalation,15956,48,吸入,吸入,,
inhale,18625,37,吸い込む,吸い込む,,78
inhaled,13018,67,吸入,＜inhale. 吸入した ,,
inhaler,50313,5,インヘラー,ブランデーグラス. 2. 吸入者. 吸入麻酔器. 空気濾過器,536,
inherent,5310,276,固有の,本来備わっている. 生来の. 生得の. 固有の. 先天的の,,
inherently,7819,152,本質的に,生得的に. もともと. 本質的に,,
inherit,5107,293,継承する,財産を相続する. 所有する. 手に入れる. を遺伝で受け継ぐ,,
inheritance,8251,140,継承,相続財産. 遺産. 継承物. 遺物. 相続. 遺伝,,
inheritor,46471,6,相続人,(遺産)相続人. 後継者,,12
inhibit,2223,964,抑制する,することを禁ずる. を抑制する. 妨げる,745,
inhibition,2712,733,阻害,抑制. 禁止. 禁制. 防止. 抑圧,785,12
inhibitor,2230,960,阻害剤,阻害剤 ,,87
inhibitory,5065,297,抑制する,抑制する ,,
inhospitable,29384,16,無愛想な,もてなしの悪い,,
inhouse,14564,56,社内,社内で ,,
inhuman,28448,17,非人間的な,冷酷な,,
inhumane,25431,21,非人道的な,薄情な,,
inhumanity,33910,12,残酷,残酷(な行為). 不人情(な行為),593,82
inimical,50313,5,有害な,敵意のある. 反目して. 不和な. 不利で. 有害な,436,
inimitable,25431,21,珍,まねのできない. 独特の. 無比の. 無類の,,
iniquity,38763,9,不正行為,(重大な)不正. 不法. 邪悪. 不正行為,841,14
initial,1165,2076,初期,頭文字. 初の,,35
initialization,30344,15,初期化,初期化 ,,95
initialize,32594,13,初期化する,初期化する. 初期値にセットする. イニシャライズする,,
initially,2482,830,最初に,初めに. はじめ(のうち)は,,
initiate,2971,647,開始する,始める. 起こす. 創始する,,
initiation,4591,344,開始,開始. 着手. 創始. 手ほどき. 奥義伝授. 入会(式),,
initiative,2071,1059,イニシアチブ,主導権. 第一歩. 発議権. 国民発案,,19
initiator,19536,34,イニシエータ,イニシエータ(創始者. 伝授者 ,,
initio,21344,29,第一原理,「第一原理」の意(化学･物理･生物他で),,
inject,4391,367,注入する,に注射する. 注射する,,
injection,2923,662,注射,注射,,92
injector,28448,17,インジェクター,注射器(=syringe),812,
injunction,13799,61,差し止め命令,禁止命令. 裁判所の禁止命令. すすめ,785,12
injure,3564,494,傷つける,傷つける. けがをさせる,830,91
injured,30344,15,負傷した,傷つけられた. 傷ついた,830,
injurious,33910,12,有害な,有害な,,
injury,2170,993,けが,傷害,830,91
injustice,9203,118,不公平,不正,,14
ink,7251,173,インク,インク. 調印する. sign,,
inkjet,21344,29,インクジェット,インクジェット ,,95
inkling,25431,21,暗示,ほのめかし. うすうすと感づくこと,582,
inlaid,20184,32,はめ込まれた,散りばめた. はめこまれた. はめ込んだ. 象眼した,,
inland,5214,284,内陸,奥地の,,
inlay,40852,8,はめ込む,はめ込む,,
inlet,12914,68,インレット,入り江,,
inmate,5709,250,受刑者,(病院･刑務所などの)在院者. 収容者. 入院患者. 囚人,571,13
inn,6204,220,宿,宿屋,,18
innards,33910,12,内臓,内臓. (ものの)内部. 内部機構,,
innate,8251,140,先天的,生得の. 生まれつきの. 本質的な,243,78
inner,2902,669,インナー,内部の,,
innermost,28448,17,最も内側の,最も奥の. 深く心に秘めた. 心底の(=inmost),,
innervate,22636,26,神経支配,刺激する ,378,
innervation,15371,51,神経支配,神経刺激伝達. 神経支配,378,78
inning,5003,303,イニング,インニング. イニング. 回,,
innings,5252,281,イニング,イニング ,,
innocence,6538,203,無罪,無垢. 潔白,919,12
innocent,3078,616,無邪気な,無垢な. あどけない. 無罪の,,
innocently,19875,33,何食わぬ顔で,無邪気に. 何食わぬ顔で,,
innocuous,14381,57,無害の,刺激のない. 無害の. 無毒の. 迫力のない. 無味乾燥な. 退屈な,961,
innovate,19238,35,革新する,取り入れる,,
innovation,4112,405,イノベーション,(技術)革新. 刷新. 新機軸,,
innovative,5460,265,革新的な,革新的な ,,
innovator,17841,40,イノベーター,革新者,,
innuendo,15548,50,当てこすり,風刺. 諷刺. あてこすり,,
innumerable,17312,42,無数の,数えきれない,,
inoculate,20184,32,接種する,(人･動物にワクチンなどを)接種する. 予防接種をする,,
inoculated,13018,67,接種,＜inoculate. 接種した ,,89
inoculation,15194,52,接種,予防注射. 予防接種. (ワクチン接種はvaccinationともいう),,92
inoculum,20184,32,接種材料,接種材料 ,,
inoffensive,31439,14,不快感を与えない,害にならない,,
inoperable,55144,4,手術不可能な,手術不能の. 実施不可能の(an inoperable plan. 実施できない計画). 作動不能. 操作不可能,,92
inoperative,46471,6,動作不能,効力がない,,
inordinate,20935,30,法外な,過度の. 法外な. 乱暴な. 無節制な,824,
inordinately,24827,22,過度,異常に ,819,
inorganic,19875,33,無機,無生物の,,
inpatient,11574,81,入院患者,入院患者 ,,92
input,1924,1161,入力,入力する. 投入量. 入力,,95
inquest,27590,18,審問,取調べ,,12
inquire,10560,94,問い合わせる,尋ねる(=enquire). 質問する,715,
inquirer,16859,44,質問者,照会者. 尋ねる人. 調査者,715,
inquiring,46471,6,問い合わせ,詮索好きな. もの問いたげな,715,
inquiry,3328,550,お問い合わせ,問い合わせ. 問合せ. 質問,715,
inquisition,16859,44,異端審問,(厳重な)調査. 探究. 探索. 審理. 審査,,
inquisitive,28448,17,根掘り葉掘り聞く,せんさく好きの,,
inquisitor,30344,15,宗教裁判官,調査官. (不当に厳しい. 意地悪な)尋問者. (I-で)宗教裁判官,715,6
inroad,20935,30,侵入,侵入. 侵略. 襲撃,951,
insane,4451,360,狂気の,気が違った. 狂気の,293,91
insanely,13521,63,めちゃくちゃ,めちゃくちゃ ,,
insanity,10763,91,狂気,狂気(のさた). 精神異常,293,84
insatiable,23649,24,飽くなき,飽くことのない. 強欲な. 貪欲な,438,
inscribe,38763,9,刻み込む,"石碑,金属板,紙,心,記憶に記す. 銘記する. (署名して)贈る. 名を名簿に登録する. 2. (幾何)内接させる. 3. 株式,債券を発行する. 株を売る,買う",,16
inscribed,14880,54,銘記された,"＜inscribe. 石碑,金属板,紙などに銘記された. (心,記憶などに)銘記された. 名簿に登録された",,
inscription,10898,89,碑文,刻むこと. 銘刻. 銘. 碑文. the inscription on a gravestone墓碑銘. ,705,
inscrutable,20527,31,不可解な,測り知れない. 計り知れない,,
insect,4561,347,昆虫,虫. 昆虫,,
insecticide,22636,26,殺虫剤,殺虫剤,,
insecure,13139,66,安全でない,不安な,,
insecurity,11667,80,不安,不安定,,
insensitive,12442,72,無感覚な,鈍感な,,
insensitivity,18064,39,無神経,無神経 ,,
inseparable,21758,28,切っても切れない,分けられない,,
insert,2514,813,インサート,挿入する,,
insertion,3403,531,挿入,広告掲載,,43
inset,19875,33,インセット,インセット. はめ込み. 折り込み広告. 挿入画. にはめ込む. 挿入する,,43
inside,793,3084,内部,内側. 内側の. 内側に. の内側に,,
insider,5401,269,インサイダー,会員. インサイダー. 企業部内者またはその内情を知っている人. 内部者,,
insidious,17075,43,狡猾な,陰険な. 狡猾な. 油断のならない,696,
insidiously,50313,5,知らぬ間に,陰険に. 狡猾に. 知らぬ間に,696,
insight,3002,637,洞察,洞察(力). 見抜く力. 眼識,618,
insightful,12062,76,洞察力のある,洞察に満ちた,618,
insignia,22636,26,記章,記章. 勲章. バッジ. しるし,,
insignificance,32594,13,無意味,つまらないこと. 些細. 取るに足りないこと. 卑しい身分. 無意味. (度量の)小ささ,,
insignificant,10696,92,取るに足らない,無意味な. 取るに足らない. つまらない. 些細な. 意味のない. しがない,,
insincere,24827,22,不誠実な,不真面目な. 偽善的な. 言行不一致の,,
insinuate,22163,27,ほのめかす,遠回しに言う. ほのめかす. あてこする,582,
insinuation,27590,18,ほのめかし,取り入ること. ほのめかし. あてこすり,582,
insipid,29384,16,味気ない,味のない. 風味のない. 無味乾燥な. おもしろみのない,,
insist,2076,1055,主張する,(強く)主張する. 言い張る,863,
insistence,10237,99,主張,強い主張. 断言. 無理強い. 執拗. 強調. 強要. 主張,863,
insistent,18353,38,しつこい　,しつこい,863,
insofar,15027,53,限り,～の限り ,,
insolence,46471,6,横柄,横柄な態度,,
insoluble,16191,47,不溶性の,水に不溶性・難溶性の. 2. 問題が解けない,523,
insolvency,31439,14,支払不能,支払い不能. 債務超過. 破産(状態),772,
insomnia,12139,75,不眠症,不眠. 不眠症,735,84
insomniac,33910,12,不眠症の,不眠症患者,735,91
insouciance,38763,9,無頓着,(仏語)むとんじゃく. 平気. 気楽な. 心配のない. 無関心,,34
inspect,7449,165,検査する,検査する. 調べる,831,
inspection,3277,564,検査,検査,831,
inspector,3589,490,検査官,工事監督者,831,
inspiration,5476,264,霊感,うまい思い付き. 霊感. 吸気,,
inspirational,13391,64,鼓舞する,鼓舞する ,,
inspiratory,14726,55,吸気の,吸気の ,,
inspire,2791,706,インスパイア,に霊感を与える. 気持ちを強く動かす. 奮起させる,,
inspiring,9161,119,鼓舞する,奮い立たせる. 元気づける,,
instability,8373,137,不安定,不安定. 不安定性(度)(率),,
install,2945,655,インストール,就任させる. 取り付ける. 任命する,,
installation,4469,358,インストール,装置. 設備. 軍事施設. 基地,,
installment,7899,150,分割払い,分割払い込み金. 分割払い. 月賦,,
instance,1169,2064,インスタンス,例. 例に引く,,
instant,5164,289,インスタント,切迫した. 瞬間,,
instantaneous,16859,44,瞬間的な,即座の. 瞬間の,,
instantaneously,28448,17,瞬時に,瞬時に ,,
instantly,7222,174,瞬時に,ただちに,,
instar,25431,21,(昆虫などの)齢,(昆虫などの)齢. 脱皮期の昆虫や他の節足動物. (an insect or other arthropod between molts),,
instead,537,4408,代わりに,その代わりに,,
instep,55144,4,甲,甲. 足の甲. ((反)sole),679,79
instigate,18918,36,扇動する,そそのかす. 煽てる. けしかける. 起こさせる,,
instigation,40852,8,扇動,扇動. 教唆. 誘因,,19
instigator,29384,16,扇動者,扇動者,,
instill,15194,52,植え付ける,"(液体を)一滴ずつたらす. 点滴する. 2. (思想・感情などを)しみ込ませる. 教え込む(in,into). Ex. instill confidence in a person人に自信を植えつける. ",,
instilled,23138,25,点眼,＜instill. 点滴された. 2. (思想・感情などを)植え付けられた,,
instinct,5530,261,本能,本能,,
instinctive,19875,33,本能的な,本能的な,,
instinctively,16191,47,本能的に,直感的に. 本能的に,,
instinctual,40852,8,本能,instinctive. 本能の. 本能的な. 天性の. 直覚的な,,78
institute,1567,1479,協会,設立する. 始める. 会. 協会. 実施する. 起こす,,
institution,1971,1116,機関,公共機関,,18
institutional,4039,415,制度の,組織的な,,
institutionalize,26084,20,制度化する,(慣習などを)制度化する. (精神病者･非行少年)施設に収容する,,
institutionalized,17555,41,制度化された,制度化された ,,
instruct,5789,245,指示する,知らせる. を教える,352,
instruction,2745,722,命令,教授. 教育. 指令. 指図. 使用説明書,,
instructional,23649,24,教育の,教育の ,,26
instructive,15752,49,有益な,教訓的な,,
instructor,5073,296,インストラクター,インストラクター,,
instrument,2553,798,楽器,手段. 器具. 法律文書,,45
instrumental,9115,120,インストルメンタル,役に立つ. 計測(計器)による. (文法)助格(の),,27
instrumentalist,40852,8,奏者,器楽家. 演奏家. 道具主義者,,45
instrumentation,22636,26,計装,計測(器),,
insubstantial,32594,13,実体のない,実体のない,,
insufferable,23649,24,鼻持ちならない,我慢のできない,,
insufficiency,17841,40,不足,不十分,,
insufficient,5952,235,不十分,不適当な,,
insufficiently,19238,35,不十分に,不十分に ,,
insular,19536,34,偏狭な,島のような. 島の. 島国根性の,,
insularity,38763,9,偏狭,島であること. 島国根性. 孤立. 狭量. ,,
insulate,10822,90,絶縁する,絶縁する. 孤立させる,,
insulation,10168,100,絶縁,絶縁体. 絶縁. 絶縁材,,
insulator,46471,6,インシュレータ,絶縁体. 断熱(防音)材,,
insulin,2866,679,インスリン,インスリン(糖尿病薬),,87
insult,5620,255,侮辱,侮辱する. 侮辱,336,
insulted,15956,48,侮辱を受ける,侮辱. 侮辱を受ける,336,
insulting,11408,83,侮辱的な,侮辱的な,336,
insupportable,46471,6,耐えられない,我慢できない. 根拠のない. 支持できない. 耐えられない,338,
insurance,1189,2025,保険,保険,,16
insure,7388,167,保証する,に保険をかける. 保険に入る. 保証する,,
insurer,5983,233,保険会社,保険者,,
insurgency,32594,13,反乱,暴動(反乱)状態. (自国政府に対する革命より小規模の)反乱. (グループ内の)造反,983,19
insurgent,24198,23,暴徒,反乱を起こした. 反政府の. 暴徒. 反乱者. 反政府運動家. 反対分子,,
insurmountable,21344,29,乗り越えられない,克服できない,,
insurrection,16859,44,暴動,暴動. 反乱,983,19
INT,13799,61,INT,Interrupt. 割り込み ,,29
intact,3818,449,インタクト,そこなわれていなくて. そのままで. 完全で. (ex. keep one's pride intact 自尊心をそのまま保つ),,
intake,3084,614,摂取,摂取量. 水などの取入れ口. 取り入れ,,
intangible,16191,47,無形,漠然とした,,
integer,20184,32,整数,(ínṭɪdʒɚ)完全なもの. 完全体. (数学)整数. 整数値,,54
integral,6262,217,積分,完全な. 欠くことのできない. 総体,741,54
integrase,24827,22,インテグラーゼ,インテグラーゼ. ウイルスDNAを細胞染色体につなぎ合わせる酵素,,88
integrate,2513,814,統合する,統合する,,
integrated,11169,86,統合された,統合された. 完全な. 統合,,
integration,4117,404,統合,統合,,
integrin,5073,296,インテグリン,インテグリン(integrin)は. 細胞表面の原形質膜にあるタンパク質で. 細胞接着分子. ,,89
integrity,3288,562,整合性,正直. 誠実. 完全性. 整合性,,
intein,11328,84,インテイン,"DNAのスプライシング(splicing,転写)の際,タンパク質分子で自動的に切除された部分をインテインといい,残った部分(エクステイン)がペプチド結合で再結合される",333,89
Intel,6204,220,インテル,インテル(半導体メーカー),,96
intellect,13139,66,知性,知性,,
intellectual,2441,851,知的,知的な. 知識人,801,
intellectually,10763,91,知的に,知的に,801,
intelligence,1117,2177,インテリジェンス,知性. 知力･知能. (他国に関する)情報. 諜報,801,
intelligencer,16859,44,インテリジェンサー,"知的な考え, インテリジェンサー(雑誌名等)",801,
intelligent,5107,293,インテリジェント,知的な,801,
intelligently,24198,23,インテリジェント,知的に,801,
intelligentsia,22636,26,インテリ,インテリ. 知識人. 知識階級,,
intelligible,26084,20,分かりやすい　,理解できる. わかりやすい. 知性的な,,
intemperate,43408,7,不節制な,不節制な. 酒におぼれた,824,91
intend,1580,1463,意図する,(～する)つもりだ. 意図する,,
intended,31439,14,意図された,意図した,,
intense,3445,518,強烈な,激しい,,
intensely,10822,90,激しく,激しく,,
intensification,46471,6,激化,強化. 増大,,
intensifier,35353,11,増圧器,増圧器.  (文法)強度語  ,,27
intensify,8567,132,強化する,強める,,
intensity,1912,1169,強度,緊張. 強烈にする,,
intensive,5651,253,集中的な,"強い. 強調の. 集約的な. (文法)強意の,強意語",,27
intensively,21344,29,集中的に,集中的に,,
intent,4271,383,意図,一心に向けた,,
intention,3631,481,意図,ねらい. 意図. 意志. 概念,813,
intentional,10423,96,意図的な,計画的な,,
intentionally,7502,163,意図的に,わざと,391,
intently,23138,25,熱心に,熱心に,,
inter,13018,67,インター,(死体を)埋める. 埋葬する. 葬る(bury),302,81
interact,2411,869,相互に作用する,互いに作用･影響しあう,,
interacted,16859,44,相互作用の ,相互作用の ,,
interaction,1016,2393,インタラクション,相互作用,,
interactive,6638,198,インタラクティブ,インタラクティブな. 対話式の. 実況の. 最新の,,
interactor,28448,17,インタラクー,インタラクター. 相互作用物質,,
interagency,13018,67,省庁間の,省庁間の ,,18
intercede,30344,15,仲裁する,嘆願する. 仲裁する取り成す. 請願する,933,12
intercellular,18064,39,細胞間の,細胞間の ,,89
intercept,9072,121,インターセプト,途中で捕まえる. 妨害する,,
interception,26829,19,インターセプト,妨害,,
interceptor,24198,23,インターセプター,妨害者(物). (軍)迎撃機,,
intercession,55144,4,仲裁,仲裁,,12
interchange,17075,43,インターチェンジ,置き換える,,
interchangeable,17841,40,互換,互換 ,,
interchangeably,29384,16,交換可能に,同じ意味 ,,
intercom,35353,11,インターコム,内部通話(装置). インターホーン,,95
interconnect,14564,56,インターコネクト,互いに連絡(連結)させる,,
interconnection,22163,27,相互接続,相互接続 ,,95
intercontinental,40852,8,大陸間の,大陸間の,,63
intercostal,12139,75,肋間の,肋間の ,,79
intercourse,10369,97,交わり,交わり. 交際(性的な意味強し),,
intercross,27590,18,互いに交わる,互いに交わる ,,
interdependence,23138,25,相互依存,相互依存,799,
interdependent,24827,22,相互依存の,互いに依存する,799,
interdict,55144,4,禁止する,妨げる. 禁止する. 止める. 阻止する,785,12
interdiction,19536,34,禁止,(命令によって)禁止する. 禁止(命令). 禁令. 禁制,785,12
interdisciplinary,24198,23,学際的,学際的な. 二つ以上の学問にまたがる,,
interest,437,5376,関心,利益. 利子. 興味を持たせる. 興味. 関心,825,16
interested,1484,1569,興味を持った,興味を持った,,
interesting,557,4342,面白い,おもしろい. 興味深い,,82
interestingly,3208,579,興味深いことに,興味深いことに ,,
interface,4879,314,インターフェース,中間面. 界面. 作用を及ぼす領域. 境界面. 人と話す. 調和する,704,
interfere,4660,337,干渉する,利害が衝突する. 相容れない. 妨害する. 邪魔する. 仲裁する,,
interference,5668,252,干渉,さしさわり. 衝突. 妨害. 障害. 干渉. 邪魔. 混信,,
interferon,14564,56,インターフェロン,"インターフェロン. 動物体内で病原体(ウイルスや腫瘍細胞等の異物)の侵入に反応し細胞が分泌する蛋白質. ウイルス性肝炎等の抗ウイルス薬とし,抗がん剤として使用",,87
intergenic,9960,103,遺伝子間の,遺伝子間の ,,
intergovernmental,20184,32,政府間の,政府間の ,,
interim,5879,239,仮,暫定の. 中間の. 暫定措置. 合間,,
interior,2739,724,インテリア,インテリア. 内部. 奥地. 中にある. 内側の. 内地の,,
interject,20935,30,差し挟む,差しはさむ. (言葉などを)不意にさしはさむ,,
interjection,21344,29,間投詞,"不意の投入. 不意の叫び. 嘆声. (文法)感嘆詞,間投詞",,27
interlaboratory,20184,32,研究室間の,研究室間の ,,
interlace,55144,4,インタレース,組み合わせる. 織り交ぜる. 絡み合う,,95
interleague,22636,26,インターリーグ,インターリーグ. スポーツでの交流戦の意 ,,
interleukin,12344,73,インターロイキン,インターロイキン(がん治療薬) ,,87
interlock,26084,20,インターロック,組み合わせる. 連結する. 結合する. 組み合う. 抱き合う. 連結. 連動,,
interlocutor,38763,9,対話者,対話者. 対談者,,25
interloper,27590,18,侵入者,免許営業者. もぐり商人,951,
interlude,21344,29,間奏,合間(の出来事),,
intermarriage,24198,23,結婚,(血族)結婚,567,37
intermarry,50313,5,結婚する,(異なる人種･階級の人と)結婚する. 近親結婚する,567,37
intermediary,15752,49,中間の,中間の. 媒介. 手段. 仲介人. 中間物. 中継の,344,
intermediate,3794,454,中間体,中間にある. 中間の. 媒介物. 仲裁人. 中間体,,
intermembrane,28448,17,膜間,膜間(の) ,,78
interment,43408,7,埋葬,埋葬. 土葬,302,81
interminable,17075,43,果てしなく続く,果てしのない. 限りのない. 長たらしい. だらだらと続く,,
interminably,40852,8,果てしなく,果てしなく,,
intermingle,35353,11,混ざる,混りあう. 混る. を混ぜる. 混ざる,,
intermission,24198,23,休憩,休憩時間. 中絶. 中止. 休止,,
intermittent,13391,64,断続的な,断続する. 途切れ途切れの,,
intermittently,16859,44,断続的に,断続的に. 途切れ途切れに,,
intermix,38763,9,混ぜる,混ぜる,,
intern,6176,222,インターン,拘禁. 抑留する. 2. 教育実習生. インターン,,26
internal,1484,1569,内部,本質的な. 内の. 内部の. 体内の. 内在的な. 国内の,,
internalization,17075,43,内面化,内面化 ,,
internalize,23138,25,内在化する,吸収する. 自分のものにする. 習得する. 内面化する. 内面的にする,,
internalized,19536,34,内在化,内部化 ,,
internally,10168,100,内部で,内部で ,,
international,742,3334,国際的な,国際的な. 2. インターナショナル(国際労働者同盟),,18
Internationale,46471,6,国際,インターナショナル. 共産主義者･労働者間に歌われる革命歌,,21
internationalism,32594,13,国際(協調)主義,国際(協調)主義. 国際性,,19
internationally,10898,89,国際的に,国際的に ,,
internecine,32594,13,血なまぐさい,互いに殺し合う. 共倒れの. 多数の死傷者を出す. 血なまぐさい,683,81
internet,849,2879,インターネット,インターネット,,95
internist,20184,32,内科医,内科医,,89
internment,24827,22,抑留,収容. 抑留. 留置,,
internship,11963,77,インターンシップ,インターンシップ,,
interpersonal,17075,43,個人間の,個人間の,,
